"","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"23",0.0127803326461882,-0.0308789823143083,0.0387047233067986,0.199528822626383,0.124227428852068
"24",-0.049716567708902,-0.170932615010689,0.356800633883251,-0.0350292073423875,0.00658688532143934
"25",-0.100736287475285,0.0279617026538735,-0.0238613918199711,0.21983011808492,-0.0432644254023464
"26",-0.0836754344165118,0.00549369830918544,-0.0393853467618028,-0.0666269225317073,-0.166192100226731
"27",-0.0971767940644159,0.0952994546064534,-0.338265260756923,0.0615589909164046,0.014865476471295
"28",-0.133135186490212,-0.0635269437005754,-0.0393009398313115,-0.00480340723722276,-0.0490567178417454
"29",-0.108700185408798,0.0134343084539404,-0.259423547021494,-0.149766234154482,-0.0964846572917268
"30",-0.0497165677089291,-0.170932615010763,0.356800633883273,-0.0350292073424033,0.00658688532142581
"31",0.216306454823662,0.899161759968037,0.155263797633591,-0.126895876130969,0.0945389342362817
"32",0.00927658207322407,-0.0777269395494274,-0.0773539086839875,-0.50044010305736,0.108680224665298
"33",-0.0497165677088648,-0.170932615010747,0.356800633883247,-0.0350292073423855,0.00658688532144644
"34",-0.131497875849436,0.0579551764604896,-0.327156725375179,-0.0335761681730541,-0.0199433924652007
"35",-0.0481175767688424,-0.0589321808884836,-0.147322402618265,-0.0662770485579783,-0.0634809660226248
"36",-0.120405181196873,-0.170862680709443,0.341986859586948,0.0417716268662769,-0.0581967087665382
"37",-0.0946152361804901,0.0744871847819105,-0.327551646179309,0.0460692052065772,0.0215014520589467
"38",0.48673386328218,-0.200819928441492,0.00208045586025125,0.137766431023463,0.444029576180856
"39",0.21630645482365,0.899161759968041,0.155263797633616,-0.12689587613093,0.0945389342362861
"40",-0.0368799179478518,-0.023010196680123,-0.200043422154649,-0.0470185162290154,0.0784418743821341
"41",-0.0859202557099253,0.0744858198017717,-0.349299712045249,0.0396073201806477,0.013308424724141
"42",-0.0523967220063769,0.0347762082959371,-0.118615370383091,0.143155673081256,-0.163779238412445
"43",-0.0856041391735033,-0.095090922028189,0.206597505262079,0.17672911564276,-0.251777306720169
"44",-0.106730083961,0.00360511735378419,-0.330280025819069,-0.185098861743542,-0.0385015916546299
"45",-0.0879175773919121,-0.0826718368841464,0.225791380200155,0.205629584913295,-0.259218247657185
"46",-0.0497165677089327,-0.170932615010758,0.356800633883254,-0.0350292073423823,0.00658688532144326
"47",-0.08746928931563,-0.028974676623888,0.158605266376418,0.353204984702713,-0.17352562042628
"48",-0.122983592779711,-0.0541509202927255,0.165619394929503,0.167004110246142,-0.167169909849005
"49",0.0099558263862745,0.00945345576255701,-0.0594350168995029,0.252597942472136,-0.075205622529929
"50",-0.0861098351107544,-0.146807556954238,0.237263906759827,-0.119288706753625,0.00163685531853176
"51",-0.05196985785967,-0.022108275889929,-0.266676784083256,-0.080134286809587,-0.00651401795337368
"52",-0.0995677834296298,0.0416201457934177,0.002025448640252,0.319483531550986,-0.0562905018766125
"53",1.56013326128377,-0.318360985806537,-0.186281168717837,-0.100278044267932,-0.28045971824688
"54",-0.110822944778995,-0.0124815460408101,0.038139617561035,0.184985481482462,-0.00733165805754127
"55",-0.132177408572077,-0.10250064910153,0.112133079294629,-0.12980114657975,0.1737060250272
"56",-0.0779402945623379,0.011703121605872,-0.0369973446213251,-0.0676966650206249,-0.163455028150762
"57",-0.119715928979266,-0.0361144014556542,-0.0146429371481606,0.0510658700690968,0.126867280103381
"58",-0.0766405629713099,0.0325480845283446,-0.252016379971134,-0.041222778289687,-0.0151135813139176
"59",-0.136274710734312,-0.035373781953395,0.146910408720182,0.255447430787802,-0.159905095684143
"60",-0.0123751181232334,0.0128972661816326,-0.13080448834255,0.100567710932122,-0.159890187860367
"61",-0.105038277699638,-0.110743102229734,0.208814589080306,-0.115944651493614,0.102906427124785
"62",-0.0692362203164232,-0.0651052411660732,0.161822809800622,0.233102479664479,-0.0918211432517459
"63",-0.102886035012324,0.00694544101744272,0.0241278642892817,0.200467979866964,-0.0748883714780582
"64",-0.0388480543376761,0.0172266258692466,-0.187261511220593,-0.0403011966650533,-0.0680257951498333
"65",-0.122590893641973,-0.120885975246565,0.107889573157641,-0.160858016316554,0.163294732094003
"66",0.251607142753706,1.10822035302003,0.300169201402851,-0.00883850024590571,0.0546336158572768
"67",-0.0814749399427628,-0.066525134869284,0.22006548051006,0.158705779224127,-0.248718460081409
"68",-0.0698300018195274,-0.0203299202934967,-0.280571999376745,-0.215904078346724,-0.0173882679185426
"69",-0.139641982340508,-0.0583978306165365,-0.0861619835862611,-0.0180392492376929,-0.00750261602818904
"70",-0.0973584372518496,0.0689819648256205,-0.320983853906408,-0.0743628660380293,-0.0356119085435687
"71",0.0170081133664941,-0.0470460028296092,0.0302469448935089,0.252368384451746,0.00553545026486471
"72",-0.110345463634744,0.0578299965131279,-0.33328862559731,-0.0877710633462358,-0.0170824544131797
"73",-0.136274710734311,-0.0353737819533904,0.146910408720172,0.255447430787823,-0.159905095684138
"74",0.226631325093762,1.1096393498896,0.278904131085474,0.00706635033001352,0.0843728067076244
"75",-0.123062027914591,-0.160725608989139,0.327535177008045,-0.0299219647990967,-0.0600797921309616
"76",-0.103022848679596,0.00489921993693952,-0.261204008197289,-0.159286498304654,-0.00947071155346415
"77",-0.024829856322163,0.0145126481997315,-0.127939530504703,0.178842586329357,-0.143995499303557
"78",-0.122590893641973,-0.120885975246565,0.107889573157647,-0.160858016316552,0.163294732093999
"79",-0.0139926245820848,-0.0250924601009194,-0.162750078833624,-0.427343759419454,0.143810237254984
"80",-0.0995677834296305,0.041620145793423,0.00202544864023896,0.319483531551004,-0.0562905018766114
"81",-0.127684064649829,-0.154678092193953,0.360463363400973,-0.0111569879754276,-0.0418894530088566
"82",-0.0185388523884462,0.0134517220328062,-0.254262853625395,-0.273739220974916,-0.0267030867727225
"83",-0.0951275906211251,0.0355663945166371,-0.306913442957372,0.0305385179508005,-0.0327568748649971
"84",-0.0895069438552788,-0.148656164535405,0.14637757883481,-0.218387907671563,0.50769742427797
"85",-0.0721803767266991,-0.04520598920292,0.0913100261747669,-0.14404961423813,-0.141867285386955
"86",0.486733863282201,-0.200819928441519,0.00208045586026547,0.137766431023462,0.444029576180884
"87",-0.0773625770222341,-0.0164930896543648,-0.122366261940317,-0.0507227778410556,0.0666773986324301
"88",-0.0825949540793387,-0.113917155922057,0.188905696729986,0.152127456973944,-0.24486155402475
"89",-0.108955328533332,0.00643770555587909,-0.260844803069138,-0.133484292499261,-0.062487071763542
"90",-0.0818885525170848,0.101284005676884,-0.231384301637905,0.128355111591873,-0.0358329360926539
"91",-0.0497165677089354,-0.170932615010753,0.356800633883254,-0.0350292073423726,0.00658688532144699
"92",0.296646088407341,0.945894720167045,0.170530152347112,-0.322525468756762,0.015852097377952
"93",0.653905842842224,-0.101138845801792,-0.201409396462142,0.0848982429937106,0.446391920819067
"94",-0.0709710013570554,-0.0470715421782014,0.0902273398251636,-0.145722171830403,-0.141441014549572
"95",-0.0997667095804411,-0.0531158244012062,-0.0615382507820532,-0.00960240591144878,0.166215717290541
"96",-0.0497165677089373,-0.170932615010748,0.35680063388325,-0.035029207342379,0.00658688532144618
"97",-0.0893363014928583,0.0780519347671318,-0.294244329400875,0.0884108435741266,-0.0698808428268585
"98",-0.0975858065763207,-0.0520194077942103,-0.0704203706880676,0.00264161362369618,0.183685587064976
"99",-0.0497165677089332,-0.170932615010754,0.356800633883253,-0.0350292073423737,0.00658688532144482
"100",-0.0790461377764911,0.00209751599624308,-0.0219188619966438,-0.0960418525288234,-0.167430177872088
"101",-0.125389098479286,-0.0587662275403096,-0.104359694914613,-0.0490163753616442,0.0725148325268048
"102",-0.130877370155543,0.0127464230324959,0.035700626982703,0.285747553986767,-0.0426323936645015
"103",-0.12825914587607,-0.0143780519988216,0.0762469737291714,0.136685389051426,-0.0928623419244336
"104",-0.0107192853160769,-0.027438928381685,0.0796263876712764,0.442203403319396,-0.0120262519479045
"105",-0.0812574125478142,0.00351426432441961,-0.0258964145044928,-0.0938434761143879,-0.172720341936537
"106",-0.108624736732692,-0.0574421150040453,-0.141294763945016,-2.15153568497528e-05,0.0557506501749893
"107",-0.0497165677089368,-0.170932615010753,0.356800633883255,-0.0350292073423746,0.00658688532144418
"108",-0.0882758275807462,0.0288492192708485,-0.199726278502789,0.147978243034099,-0.00457529159982784
"109",-0.098724574470466,-0.174525062422069,0.304926286214043,-0.0718681966527011,-0.0458655702619311
"110",0.0797547178959017,-0.0322306030256996,-0.145538049391359,-0.263862443938307,-0.145172466841892
"111",-0.136274710734312,-0.0353737819533907,0.146910408720171,0.255447430787821,-0.159905095684139
"112",-0.0781435583511856,0.0131425892580749,-0.136071451772682,0.104390524608469,0.0667503116797346
"113",-0.0784204983548872,0.0800651695574499,-0.316826846546798,0.0395708394638221,0.022792409361947
"114",-0.0876485653785418,-0.0119935771858773,-0.090260579658521,0.172544982443189,0.0179272880608169
"115",-0.0904102487626451,0.0264518258031317,-0.298996853653593,-0.146760527924062,-0.0564352748175498
"116",-0.0708084858126549,0.0213494155749948,0.106529381873709,0.169324681807821,-0.00378764854704023
"117",-0.0873075090535842,-0.0558265824905374,0.0747729873997205,0.11015419690195,-0.106490724372203
"118",-0.0764199074918462,0.035714398719158,-0.287190293205043,0.0152176205373667,0.0265252015992252
"119",-0.0878993589599114,0.0519413493909117,-0.362750256472163,-0.00322041071323775,0.0285676845109103
"120",-0.0613978120116435,-0.0424738596109278,-0.0422266946986998,-0.201892563890521,0.00867915577844686
"121",-0.0889158494257896,0.0168010453680793,0.0768670411141536,0.297134214319511,0.00539911644861288
"122",-0.0960269298429089,-0.0086607318897034,0.0623930154018354,-0.0702583252264501,0.0812734356480185
"123",-0.0522942472594359,-0.0216376250475944,0.0320340996304968,-0.0107482892030904,-0.146807154087517
"124",-0.0497165677089366,-0.170932615010754,0.356800633883254,-0.035029207342376,0.00658688532144403
"125",-0.0732637913459189,-0.0609088043420192,0.214152079624345,0.194259414202336,-0.269696613795728
"126",-0.10476919776254,0.0400939315669276,-0.330494515384649,-0.103879718821316,-0.0406060819568415
"127",-0.127559717896119,-0.0924483006502442,0.181100988467923,0.0706154449711416,-0.0993782281196704
"128",-0.0272213266456992,0.0425553670881778,-0.265951362538892,-0.235142779249878,-0.0877800435800015
"129",-0.120985049893165,-0.0454900555418539,-0.0252824754321257,-0.00718556173133084,-0.0252462826620683
"130",-0.126348766132563,-0.0105757862615768,0.045972565511314,0.254842299221438,-0.0185727346298262
"131",-0.0995677834296314,0.0416201457934239,0.00202544864023663,0.319483531550998,-0.0562905018766109
"132",0.278533169200542,0.00768947051747215,0.128253729766068,-0.383828568104424,-0.161898150082228
"133",0.0192034621223668,-0.035039576463119,0.0391055955525884,0.145201313497832,0.13331579076677
"134",-0.100892794850824,-0.122434610431626,0.318990689252958,0.00393561205919846,-0.0303884236659773
"135",-0.070351309423626,-0.114771684451614,0.216557971575898,0.14720047047432,-0.244952201213467
"136",-0.0858740156797139,0.0302933912436401,-0.23049305157364,-0.191778593613328,-0.0229630592572962
"137",-0.120850753143266,-0.162142357317316,0.331512729515891,-0.0321203412135313,-0.0547896280665157
"138",-0.0210012220008438,0.0144126873990715,-0.274546206974905,-0.309330111640409,-0.0296963124097428
"139",-0.084866511607848,-0.149724364076793,0.146410282071985,-0.216410740247604,0.5048910153845
"140",-0.127784336761962,-0.00584092637250369,-0.12792402759535,0.0342805067596321,0.156147203559475
"141",-0.0776136704677349,0.00097928066581408,-0.0212060494328008,-0.096126288174647,-0.165854106575353
"142",-0.00593236301195174,-0.0493061960189894,0.0592403719656272,-0.13878549901919,-0.00902365579754557
"143",-0.00419271267194697,0.00972610213495192,-0.286862094243639,-0.331295545415886,-0.0762074520897494
"144",0.0631205707237195,-0.0992607192762087,0.123417547016769,0.0448629405016509,-0.0411888112044767
"145",-0.0174545966775885,0.0117126068699875,-0.0969329365227373,0.170221415418945,-0.151657187901889
"146",-0.0772451779036048,0.00169981505380014,-0.0316209456589482,-0.0666202690713965,-0.162248939853781
"147",-0.0963724089711103,-0.0523903638619003,-0.0663655839855672,0.00238226367696791,0.18461957895104
"148",-0.0660266655182203,-0.107895904256733,0.322011077481627,-0.140416426121373,0.23413029883924
"149",-0.0681137654521603,0.0530945453077176,-0.127666257189678,0.188658175496752,-0.161485928702915
"150",-0.126783733067745,-0.186971702733197,0.154743548215621,-0.366502949396811,0.452319320188366
"151",-0.0823194216622968,-0.0154437185045707,0.0958732238049056,0.0728790506068366,-0.0501432654630367
"152",-0.095907468490306,0.0258919026101825,-0.345727171477988,-0.144154841364179,-0.0312242582711536
"153",0.696447601263877,-0.208767866108863,0.167057520990754,0.277018178001749,0.614341551668662
"154",-0.0330677201926435,0.0452300189473937,-0.0966904728165727,0.224820109097776,-0.105082104100919
"155",-0.0583487492174867,0.0207094110450687,-0.136987324026484,0.152672738217306,-0.162833158478203
"156",-0.091711394083094,-0.149701947417757,0.149361335478089,-0.215183445461247,0.513208670682947
"157",-0.0789225595184783,-0.0605869432057222,0.0604568538257445,0.175662827786639,0.0599455166683988
"158",0.176777924004862,-0.152067544628817,0.120296523534443,-0.497080782125083,-0.0208168819813226
"159",-0.0963724089711102,-0.0523903638619002,-0.0663655839855676,0.00238226367696785,0.184619578951041
"160",0.520230836167045,-0.190995754745579,0.109885106323579,-0.0505103239872113,0.1158184729115
"161",-0.078571679593436,0.0259114471643211,-0.0969307509633731,-0.0072961256394273,-0.157896688035412
"162",-0.109158904792362,-0.123788711231692,0.0635633786159929,-0.325735443532283,0.425260024286487
"163",-0.135395356134793,-0.133421826706679,0.189720982711508,-0.124976678605374,0.112796903642497
"164",0.439383988004594,-0.117398831175278,0.0789679348090679,0.499121859785534,0.53176851967679
"165",-0.0737245262019007,-0.120617112332406,0.216165732252451,0.126756544671148,-0.243554149055771
"166",-0.0794533130980236,0.0590330067693181,-0.335538683235529,0.0119066970238183,0.0123099581761046
"167",0.00461092528026016,-0.0502742885911056,0.0869608956520714,0.223054751107004,0.0718068355006328
"168",-0.041774749199836,-0.00998240699542835,-0.11865543606429,0.0292744903316711,-0.0270632256268897
"169",-0.126917458885001,0.0192367488029389,0.0148824884110726,0.281196431842561,-0.0284597777400669
"170",-0.0868153899468685,-0.0062927967128755,-0.291874862292266,-0.151430399056318,-0.0236418452775621
"171",0.0083277694171516,0.00802660497893508,-0.127771729534135,-0.0445167045011503,-0.151665611570793
"172",-0.0306777941970406,0.0427535798181731,-0.100821542528028,0.224415502256368,-0.114562062705237
"173",-0.0869607418344011,-0.0633920885208432,0.0601168323969393,-0.0627861411670908,0.0762475321195147
"174",-0.12194654025123,0.0732711735873474,-0.152151055995707,0.203726486015909,-0.000429493956888359
"175",0.439603057708143,-0.118146110438017,0.0756259606704056,0.49929677408645,0.532410599087476
"176",-0.107989548878012,-0.167854056306563,0.328515613534309,-0.129019958696867,-0.00861592918981323
"177",0.233335258790273,-0.0381935530086394,-0.07762784623651,-0.141392401253858,-0.288203805381365
"178",-0.104447686016018,0.0657497311586818,-0.262583925138281,-0.171559680670347,0.0229427744884249
"179",-0.0699170106059251,-0.163386127172935,0.394785103741214,0.0125079148506425,-0.0573984223743161
"180",-0.0310894927634205,-0.123634113681246,0.234708279321551,-0.227215693965286,0.0845067886307873
"181",-0.0469624646416887,0.0162804697384954,-0.0588300421367453,-0.145873113465436,-0.197279751438769
"182",-0.0999603052186314,-0.10728517671706,0.126320566836839,-0.186071795025713,0.206694026189864
"183",-0.102745623579008,0.0606764565596599,-0.337606691021607,0.0468598475470312,-0.0310099497591205
"184",-0.106898556686399,-0.0561438540473252,-0.0268882720323571,0.0211269680779509,0.138572126222721
"185",0.312290480589035,1.14563428141805,0.278345039554569,-0.278022240348719,0.0286375954640178
"186",0.0414887086583067,-0.25421256143662,0.51118222057874,-0.0959072007838843,-0.21834702356582
"187",-0.0484946364973166,0.04406798985274,-0.314175067513392,-0.0639607750501064,0.019615610022735
"188",-0.110646289667842,-0.0585399625181208,-0.0420340897715767,0.0462196436120654,0.131916001736506
"189",0.0293153182701753,0.0787119664759637,-0.174607990759337,0.106342242681603,-0.109987977684209
"190",-0.126609114249948,0.0251895568626455,-0.0282205420568783,0.282370174688861,-0.0366748271041413
"191",0.285746961839014,-0.0887776665747941,0.120924661780734,-0.207544265946063,-0.222058942975878
"192",-0.0822429671077767,0.00437546297876851,-0.0386725341979471,-0.0667113581775406,-0.164616028930063
"193",0.441595262775918,-0.118815579503454,0.0829454873169053,0.496923483371113,0.537058683741253
"194",-0.120255435814052,-0.190437597083121,0.376015546831839,-0.0376228234361808,-0.057970524810396
"195",-0.0639750980311933,0.0447409593192504,-0.277134653587865,-0.130411893111562,-0.019943561597414
"196",-0.106612436991332,-0.00577990130156056,0.0437764794378393,0.244350491630059,-0.0285073714714624
"197",-0.0417747491998356,-0.0099824069954284,-0.11865543606429,0.0292744903316713,-0.0270632256268898
"198",-0.104876188963847,-0.146413903773807,0.315370488719567,-0.0911278780919026,-4.60830249553396e-05
"199",-0.135174320329896,0.0701425495327736,-0.100841411899654,0.274501878357354,0.00922167579244494
"200",-0.0527420541464824,0.00744138169843974,-0.0584242979687773,-0.158099973999605,-0.203697872093663
"201",-0.11380991618319,-0.118123616424986,0.149041526302986,-0.0628752505223149,0.115330067048317
"202",-0.0868902377590068,0.0105117251280492,-0.287211311590579,-0.172465968086018,-0.0234055498414199
"203",-0.136780607998908,-0.129410983819277,0.176671845266781,-0.083861702531932,0.0766535107450744
"204",-0.0829058344155271,0.00691794545607095,-0.230384866767373,-0.0978818947335057,0.0115899458146025
"205",-0.110646289667842,-0.0585399625181205,-0.0420340897715764,0.0462196436120658,0.131916001736507
"206",-0.0619177579420964,0.0902397788237541,-0.373800464958832,-0.0135793636103056,-0.057156023038582
"207",-0.0418779676942522,0.0225682176941384,-0.161527712798415,0.0500053663259972,-0.117332144141318
"208",0.0370450828832392,-0.258784261190561,0.501611865816745,-0.0835811345500225,-0.22660322037117
"209",0.312290480589034,1.14563428141805,0.278345039554569,-0.278022240348719,0.028637595464017
"210",-0.0689159000769147,0.04270319428973,-0.329314038185612,-0.00583480222964468,-0.0279606623326217
"211",-0.116604266056623,-0.053532038680653,0.163325685264435,0.153887016902355,-0.153018170291213
"212",-0.0776917184941861,-0.151806285694726,0.136641364390549,-0.23617965396652,0.136100072287504
"213",-0.0824620368113246,0.00512274224150781,-0.035330560059293,-0.0668862724784443,-0.165258108340736
"214",-0.15336935047319,0.00875134320211871,-0.142238218467245,0.0612249329067274,0.0930215325655132
"215",-0.0648177563967965,-0.0667760889805221,0.204312873059484,-0.130793377605083,0.0864804847181453
"216",-0.0595464433705851,0.018412325589018,-0.134243788271845,0.136492778871313,-0.157519506323199
"217",-0.0874772654861744,-0.201317812639117,0.183348531129004,-0.331140925273004,0.245896881083551
"218",-0.135183316642916,0.034435753005068,0.00531560312871844,0.321786265165863,-0.0139885717745481
"219",-0.0772512914051562,0.0502603733141696,-0.265057181741753,-0.126451471486098,-0.0384026526414729
"220",-0.0764963125888558,0.0900674795467249,-0.153490606054402,0.222952834910489,-0.106179790785394
"221",0.280967535910983,0.00702003983414553,0.134026781187363,-0.38443882257241,-0.155458185558426
"222",-0.0244289082241241,-0.0148261664498805,0.303703866636921,-0.0733549399734882,0.122443073979274
"223",-0.088074476546533,-0.149774399865833,0.147090391398657,-0.218472343317387,0.50927349557471
"224",-0.0809012682671223,-0.108107570412226,-0.0500481219916146,-0.455188876271932,0.238488044789674
"225",-0.108583999381586,0.0256235347387583,0.0362324084138511,0.31518294005747,-0.0325773686606462
"226",-0.108846732351478,0.0394047466719355,-0.354646634213163,-0.134151065546505,0.0207538100777449
"227",-0.132667040885272,-0.0195384736840069,0.0266761801078827,0.179779447373107,-0.0537059588604056
"228",-0.00349799295401684,0.375224389693705,-0.0194735271167801,0.0660826342130507,-0.0548943125442769
"229",-0.110646289667843,-0.0585399625181207,-0.0420340897715765,0.0462196436120656,0.131916001736506
"230",-0.0692398096964341,-0.125914184263094,0.21363556580254,0.168760312577599,-0.241979790713797
"231",-0.0809412357811279,-0.136467937179856,0.284159682278463,-0.149437863037316,-0.00297202545424504
"232",0.00736883798449403,-0.165302672609802,0.296266281970502,0.0370783501896361,0.152639628725445
"233",0.441595262775916,-0.118815579503454,0.0829454873169056,0.496923483371114,0.537058683741251
"234",-0.118067725397369,-0.0923405243025683,0.195324319280982,-0.00547933291660492,0.0904361119687977
"235",-0.0444732739960656,-0.0601619053205287,0.0888812166109919,-0.174504822218874,-0.0816420521564913
"236",-0.0660266655182211,-0.107895904256732,0.322011077481625,-0.140416426121372,0.23413029883924
"237",0.436212779334384,-0.117376974069735,0.0855907669260212,0.488725312143579,0.514514458475656
"238",-0.0847446188916864,0.0129471900143343,-0.313645698187075,-0.156038470046773,-0.00467041118614654
"239",0.0491147820356922,-0.251712139323253,0.480594034824458,-0.147861323810041,-0.198837155146661
"240",0.0516397821106222,0.0235171715206634,-0.0226425573157091,0.0811702035591956,-0.216853034982167
"241",-0.0777240347926817,0.0153291051058668,-0.298325810965035,-0.222127954267077,-0.0441411377649363
"242",-0.0684081495555398,-0.17490001238542,0.411734545056748,-0.0395586209298915,-0.0601562696589657
"243",1.36848933525645,-0.339395998761695,-0.0562097949388634,0.117455994619472,-0.183174822704234
"244",0.0105927351127805,0.00231450168281873,-0.124678605399575,0.124521086103729,-0.17632277021421
"245",-0.0490787991038506,0.021768800359526,-0.116886713629388,0.067840117412288,-0.142033726702053
"246",-0.0941611341997871,-0.0538071121900761,-0.0623880314777203,0.00018388726253397,0.189909743015489
"247",-0.0804560852083268,0.100165770346456,-0.23067148907406,0.128270675946049,-0.0342568647959176
"248",-0.0743768108381981,0.0938014568320445,-0.127227282352154,0.18779297062837,-0.123393135726683
"249",-0.00463137872157742,-0.0176711251012624,-0.134546822519035,0.0636727433357954,-0.140989130514459
"250",-0.0883850746304478,-0.0508994409474307,0.199340847408425,0.209603182081802,-0.254771943023611
"251",-0.082239376414063,0.0605954627791535,-0.352638299468721,0.00465156987215408,-0.000193083791674898
"252",-0.106184889191508,-0.00940194648436836,0.0391743860055241,0.242156936125941,-0.0271419935250876
"253",-0.0743040538266373,0.0308404800371791,-0.219269628359623,0.0515613887504036,0.042845798406868
"254",-0.0888261952899128,-0.166300566132026,0.19485654321004,-0.260892398790912,0.102563225150862
"255",-0.104105977801451,-0.0601988935313521,0.0373388317606301,0.174947684263945,-0.0866680086228293
"256",0.0404063097855438,-0.230703732702931,0.468648366786259,-0.072697431490968,-0.140543073375976
"257",-0.0452878337373177,0.0593517843713581,-0.643357512901448,0.532757729142215,0.469240798984547
"258",-0.104245608081189,-0.0437167592775081,-0.0637069289966329,0.0994877177861981,0.0432497680397843
"259",-0.108938146107132,-0.0910944022733926,0.172203046501901,0.120176537382817,-0.167109263942125
"260",-0.0647455514371672,0.0472770953609958,-0.345506818606246,0.0196961388509725,0.00745074234133713
"261",1.56035635322288,-0.317613668161686,-0.184485669804385,-0.0986899223214854,-0.27930991778753
"262",-0.0605832815869478,-0.135849959950109,0.340815059087505,0.0824731459577468,-0.0159444757397401
"263",-0.0431092210268957,-0.0886745000323704,0.150290449444393,0.129916796222417,-0.278996252351344
"264",-0.068915900076915,0.0427031942897294,-0.329314038185613,-0.0058348022296447,-0.0279606623326221
"265",-0.135155694374592,-0.159726113883766,0.352769049511261,0.0395681404845941,-0.036320570836669
"266",0.000403524589810914,-0.051180251494169,0.0848142494867465,0.209020009986854,0.0778632369703383
"267",0.217738922132421,0.898043524637608,0.155976610197432,-0.126980311776803,0.0961150055330147
"268",-0.0798825066594345,0.0394774575437526,-0.304953647456323,-0.177180198952968,-0.060909616525175
"269",-0.0521678299759008,-0.0259282160986826,0.122994339729194,0.350877095730082,-0.0587533485710011
"270",0.0777863249142756,-0.0107198224205125,-0.300638374472195,-0.2003647527416,-0.173185222255247
"271",-0.151512790750449,0.0151707121728396,0.0663416068288936,0.354392312781356,-0.0497150402861236
"272",1.46836648379641,-0.362039983933328,-0.087326097782959,0.0410118376042752,-0.211929101098328
"273",-0.11840951988304,-0.0370841445243405,-0.0850623599005962,0.00909524157598356,0.138369053484469
"274",-0.100086572872107,-0.021665171069274,-0.0763774621917062,0.0702221205945802,0.201172352452112
"275",0.00958011275581722,-0.166719420937978,0.300243834478349,0.0348799737752022,0.157929792789894
"276",-0.0838827893037484,-0.0798403229494697,0.219331735618538,0.217982178669938,-0.246360366342736
"277",0.0136704268453067,-0.0256572287504725,-0.235484878718421,-0.228471145559374,0.0180031187543314
"278",-0.110646289667842,-0.0585399625181209,-0.0420340897715764,0.0462196436120661,0.131916001736507
"279",-0.119021147801235,0.0596544154298193,-0.320873747197868,-0.108186107365781,-0.0449999025759308
"280",0.181193662171003,-0.00186674522222896,0.332674211649862,-0.255240742590435,-0.0339897164617456
"281",-0.0449702595739141,0.0156110006730589,-0.0515105154902448,-0.148246404180775,-0.192631666784995
"282",-0.058544543968903,0.0188611302361211,-0.129183549414395,0.135966960049152,-0.152655613096133
"283",-0.148479768139431,-0.056167039433441,0.131145480360476,0.176464532493122,-0.129502783401483
"284",-0.00898876990477982,-0.0280613671368194,-0.180205863421675,0.085228399654623,0.0234652205495852
"285",-0.0463257589793495,0.0324463313184253,-0.293715848326429,-0.0146714147304018,0.0186471785897287
"286",0.0436336920186931,-0.222193799609826,0.491315042520702,-0.0869512435769067,-0.198359869614229
"287",-0.0829251171753403,-0.098232232213366,0.221313775716428,0.215032177638553,-0.247254747497955
"288",-0.100103505697092,0.0882088809279055,-0.0814945533875564,0.322040007692263,-0.0939861471924971
